cki,ckp,rkp,rkd,yk,yw,alki,alkp,pkp,pkd,askp,aski,Va_RMSE,Alt_RMSE,Chi_RMSE_deg
17.964084258185927,28.77452024620376,1.6469519608041745,3.9517821418242183,0.19620705382556639,5.230564032281399,9.479185544687041,2.4022542975733097,0.9145003741954905,0.514613040512395,9.200073941285646,0.46878579905907825,25.5086,390.3415,102.5099
36.92892999511876,42.42621775284383,1.4215742728796847,4.689963970025149,4.67325714355574,6.2958820511185305,8.171903335043847,2.0394437321227987,5.010144553459077,0.05660437148919284,3.0032889504723004,3.9689171885424352,7.6981,96.5304,110.5865
21.8698671167531,42.69593025319843,1.9759547061329659,7.598123728653853,1.5495028334558554,5.235439823308816,9.231910977252472,1.046869836791799,12.243913087997363,1.2663395739639283,1.796728178645417,2.5047501225613713,22.4169,69.9299,105.1267
27.330323309405724,14.105034986392129,2.238323106414096,5.926275978823182,0.26196138299367805,3.1998137955790575,4.173011655323997,0.6431072654930453,7.764085141344412,0.3077980644296152,9.08201703304798,4.604758309890806,26.8277,343.8246,103.6539
24.19545416188795,20.233361765065805,1.1862953657696345,3.010194477700746,2.1031744966479224,12.820898446921097,5.685071798692634,0.0499715257515404,11.006705940647754,1.701274479568919,8.115380071422155,3.0111625889385616,23.6201,314.8651,105.9373
13.828953246134553,46.80963286194456,0.9722443343229373,3.014859775214125,1.5840971902729426,10.151561044792446,3.7977320621648145,3.3519260664601136,2.8003719936882154,1.5795136819853957,3.852989700401576,0.76468472722797,22.3506,273.2422,103.5817
22.633662587945288,36.687853339047955,2.3486888307501053,1.4562086263780571,1.5671338032001398,10.653684286951206,6.83301360093655,3.682790605480571,4.789426089218887,0.5316018360827751,5.473501735570226,2.5906186359124526,28.9054,811.0706,114.7786
33.74831663513746,22.30539380032995,0.47746450863596834,3.488247159417682,2.575769762682277,18.441889319409587,2.598057839279333,2.475861182205239,8.600384558444143,4.740113756461419,2.8982058692302393,1.6511020816210071,18.8141,145.9235,104.6469
22.960976816458256,8.923769372817103,1.4785381445618622,3.142972377251758,6.558883074151888,14.553281137942232,7.510115648089832,3.8594100277101884,12.223758894849539,1.4548851651916017,1.8437957333698807,0.4063791545739537,9.6111,774.7247,112.2674
32.081998318262414,46.56677828463473,1.6475500291240777,2.451734331884067,2.1771164678891406,18.408011573283044,0.4759420619315291,1.9381582211360737,18.408085944307523,4.527670799740529,2.0185619837473667,1.7991586248219194,22.0524,256.8712,103.9372
16.017356081101152,34.04916444221456,2.9992143092763714,7.364911282777453,4.954746059958343,6.427213634962661,0.06914838524290645,0.594506782050383,2.3032010803984693,3.9394131043519205,9.434037176373169,4.022224228873221,6.0834,1162.5438,112.6567
17.113526462460236,26.074449185007886,1.200309746710238,2.7038013225908886,1.2418864348830008,6.775586189886556,1.98512508662131,1.0997704812601499,-1.5212535659172777,2.0598026479345433,2.922999745332804,3.706691207256345,22.2145,47.0148,108.6216
4.758228113416845,0.7222331761215284,2.504243275476218,9.56607289108465,5.456644226591677,6.7554517947195105,8.029133284915677,2.85889591311037,19.180805214579806,3.8341196475081363,6.469441833396176,0.5274471624526311,6.1088,822.8186,114.4548
2.927499997520777,39.25207913414789,1.4947400974652527,2.1207165032296094,2.127652948754522,8.612001509187388,0.3007542684338582,0.05547327638641186,4.735347961812613,1.9280505123382718,8.267721826402806,4.223733919582837,21.3838,282.5975,109.9942
25.397689432889074,45.932662793304644,2.3434851518505484,4.341991010498898,6.931662796738573,4.848150976085675,3.864383865386273,0.14506873554773758,-3.91442711732744,1.6360285899224813,5.5921094799592925,0.8988606265098487,6.0716,355.5831,102.9314
5.5333755619188185,42.14485288198556,0.1848214718028317,2.139398064766195,1.5999013728252953,19.228439613300132,8.061352282766705,2.79691067739205,13.52305016101236,2.8978099956409715,8.662521295187938,2.505848344243824,26.1481,356.7652,104.2965
36.95057234475891,30.779992112945955,0.9374465130194607,7.053229667096107,2.380245597233052,12.225928438261848,9.983084744107753,1.4448109175663704,1.8128619379427147,1.6816393948326298,9.449387840110967,2.123801309924003,18.2248,65.1745,110.0174
5.767964354233066,10.207854850699205,0.2534317542198167,7.904431380707408,5.0808659088281765,15.750333561806801,7.900331033916279,1.3111530789954384,-6.3366833204433926,4.786193675407353,6.000743805515202,3.273531340067613,6.161,133.9403,119.9174
17.68735705963607,7.596285681279413,2.710356227010685,7.78576567236494,0.8496530747082006,4.685383383125522,0.8635673873936067,2.9873635208540597,-6.2391601165347685,3.3109234541913923,6.82516077409558,0.19323468055082893,23.9812,198.4838,116.9227
1.1868077483393957,0.17801750066569477,1.3691911581491651,2.929869060928328,3.755824423828423,17.27686284504868,6.595879241707316,1.6829776973625714,-3.74104284426784,1.768846767238481,4.250669324532921,0.4601937128950112,10.097,58.7921,119.707
19.419144301638344,5.458512172738561,1.8842332224578884,8.987690892871639,6.692829263395518,8.74244738131141,0.2479322076550594,2.2477474324585844,-9.33235538287395,0.23052258231581746,9.981286567035365,3.0229304505193015,1.8721,175.2359,108.7533
6.0225652758588355,21.967606014329405,1.588652157422831,1.9615902281328002,3.5705583758105623,10.160586338516849,5.5604662626909,2.1464857049335495,-3.599107765961623,0.19715575576457034,1.2669376328880355,3.4670592760612298,12.1055,11.2747,123.7012
9.11643045154635,34.94168738618453,1.3327085740072746,8.031363209346003,4.238819745683526,4.098707230556114,3.206801291518527,4.988227284875217,11.91050587077488,0.4300786106861648,0.7304533953917591,1.142676267421177,9.0685,124.0651,108.0419
26.20632710384851,3.793502792693604,0.22270025770678736,4.240717474895263,0.812639366875592,7.559210656251217,9.575354616451762,0.25365000161819695,6.9310476089147075,1.541287673306816,0.3224765136945862,0.8295042911178724,26.6775,347.2159,103.0939
33.0702306611989,35.01331218492713,0.2717261321754909,1.0624365087240073,3.998157233961417,2.1844642135346795,5.226488369817368,2.0063830300108427,7.056669525624275,0.32798796529986074,0.9501164766872261,2.1218050446273096,9.8514,181.9743,112.611
7.096440767039671,20.82736932557035,2.973242290009035,8.494232255650171,1.0482770531570693,10.176887871613072,8.600427148582956,3.3182991418083265,4.11886501051567,2.885676825144343,9.162453635217622,4.741334334240585,26.9417,367.8087,105.2417
30.19268290176514,37.306542281568944,2.947845364787966,5.560750346149588,2.789585708087069,4.695413066111113,8.946034428818102,0.07233955593455021,0.17151618869274188,3.421432016752313,6.8919083430408135,3.0946071619181885,16.5303,236.0258,105.5685
13.268422715357286,3.3119935552605173,1.6568288161288032,3.660086115528208,6.241550064460394,19.39620209104818,1.1824247498930118,1.307494667809188,-6.996702188540675,0.9332192928715144,0.059828618618937845,2.3156758365656973,3.7649,10.467,108.2344
20.589796088910106,30.79630326686639,1.2452675949976078,6.061637728282224,1.9464253128331515,14.701525595396827,6.681753613453965,1.295562724513784,-9.16851781803562,3.347317711954281,9.390561381961367,2.570081376094982,23.6858,208.6799,110.1366
19.515400833832913,44.286001053542826,1.4749577735034292,6.803803254335349,1.9457383150064735,6.134265338546675,8.220839876846957,0.28735717087420676,16.49487620094798,4.976339262819793,1.5433224935154688,2.914097243643597,22.5082,597.9134,112.0925
24.21683437279603,23.47135841066071,2.4427821961154077,2.683792259444473,1.2811491321575534,4.445284800581931,0.0973269187600101,4.888449432735072,5.639769246428745,4.47298946882525,4.7680402174407295,0.37355500150436316,16.0339,98.6633,94.0433
1.155856355486291,45.213839822576894,2.97401299102599,8.987700450307972,4.885376810331076,9.949920199789458,3.9939143732629256,0.6320663159280882,4.85134992052345,1.1771941379896718,8.233632679884217,4.620485535472606,7.2289,548.8377,113.5941
37.74182691567105,33.312593809818594,2.9143249535563585,9.396030836355935,1.154999725604713,14.856789574025868,1.5431758935830253,3.568816166339647,11.808538991443983,1.5923400362932494,0.18091140517632276,0.7947221179091313,26.6447,344.5312,102.7399
38.1200153293782,32.14574988448804,0.20026716615182327,9.975648727100108,2.5368382258642237,9.15449722475415,2.3643819635460095,1.8302666737707658,19.389623016338273,1.7214042939691159,3.995015159970193,2.490879203182148,18.3497,217.1296,107.8237
27.224120444515126,26.23578370593642,1.3394771567090848,0.9858593915729963,0.19787397208569024,11.474119714014602,8.772240383425807,3.444327383010073,-2.48537739148183,2.662893853719866,6.7153018348287254,1.769568265056634,26.4905,335.9712,114.4361
20.69874393355661,38.075693354101034,0.4139426135718193,9.685918342821596,1.0051714192216146,7.532255795452546,7.6717598824655475,4.919210103996946,-2.0501734902863,2.2583891018595526,3.056530663410685,4.299420217184928,25.0417,165.085,107.939
39.03432164226786,5.781974103614407,0.7294694288298645,4.699237100728065,6.181387099352071,7.783621822290047,1.6415084473518449,3.665911798006796,-1.393071600761745,1.4532362896312416,3.730804944091429,0.6041543271117766,3.9684,311.9838,113.4692
1.4470220579867243,25.5723878723236,1.9783683275663742,5.400303472069452,8.876625570830532,13.927322205789126,4.944738832218787,2.5402345867233525,6.667247617260732,4.387476916234027,0.680666084560565,0.9325688089752571,7.8098,878.098,110.8794
6.07904191064593,38.33210819846495,2.5460881359236853,3.2133597483285623,5.813147000116445,14.562069518065456,5.2655835553054935,3.966405188928457,-8.045863885081772,4.680081823391605,7.215699198385282,1.5829814419708221,4.4795,59.0071,96.829
